Date,google_trends
2022-10-17,22.137404580152673
2022-10-24,23.66412213740458
2022-10-31,23.66412213740458
2022-11-07,46.56488549618321
2022-11-14,42.74809160305343
2022-11-21,29.770992366412212
2022-11-28,26.717557251908396
2022-12-05,24.427480916030532
2022-12-12,25.954198473282442
2022-12-19,22.900763358778626
2022-12-26,22.900763358778626
2023-01-02,61.832061068702295
2023-01-09,72.51908396946564
2023-01-16,87.02290076335878
2023-01-23,76.33587786259542
2023-01-30,77.09923664122137
2023-02-06,67.17557251908397
2023-02-13,71.7557251908397
2023-02-20,70.22900763358778
2023-02-27,64.12213740458014
2023-03-06,65.64885496183206
2023-03-13,100.0
2023-03-20,98.47328244274809
2023-03-27,83.20610687022901
2023-04-03,75.57251908396947
2023-04-10,90.07633587786259
2023-04-17,76.33587786259542
2023-04-24,73.2824427480916
2023-05-01,67.17557251908397
2023-05-08,70.22900763358778
2023-05-15,58.01526717557252
2023-05-22,57.25190839694656
2023-05-29,55.72519083969466
2023-06-05,65.64885496183206
2023-06-12,61.832061068702295
2023-06-19,76.33587786259542
2023-06-26,70.22900763358778
